58.692799, 6.269764, 4.181276, 0.093762, 0.058770, 0.231388, 0.576669, 327754.214039, 7071.983940 
52.738319, 7.651933, 4.489423, 0.073821, 0.056134, 0.664373, 0.722239, 328517.920756, 6401.326627 
54.490705, 9.698284, 4.590162, 0.084043, 0.067021, 0.625144, 0.622483, 264672.944484, 4951.833738 
56.613125, 5.322516, 3.374761, 0.024850, 0.073075, 0.181339, 0.402430, 704737.431641, 8587.770365 
38.580208, 0.852377, 0.627235, 0.061946, 0.106427, 0.833493, 0.254905, 2000000000000000.000000, 1000000000000000.000000 
52.020048, 6.474286, 4.563633, 0.038212, 0.133171, 0.982081, 0.593511, 2000000000000000.000000, 1000000000000000.000000 
57.338199, 9.854046, 3.758064, 0.038908, 0.051566, 0.663819, 0.577997, 320394.653878, 5046.822760 
54.855825, 9.282779, 4.691312, 0.087172, 0.058485, 0.264244, 0.184890, 247170.274827, 5100.462229 
54.111692, 8.600013, 3.651913, 0.077406, 0.060158, 0.564819, 0.596925, 312900.790812, 5710.961245 
57.017453, 9.493223, 4.028945, 0.087760, 0.051065, 0.461483, 0.093175, 240153.381157, 5060.211078 
59.640402, 9.145042, 4.746795, 0.039593, 0.073790, 0.399415, 0.556360, 339223.555895, 4888.556467 
55.749221, 8.522405, 3.739616, 0.090812, 0.054246, 0.347465, 0.017927, 267419.438201, 5628.193500 
56.165448, 9.348310, 4.183429, 0.046179, 0.074813, 0.384206, 0.235604, 321204.813298, 5100.113098 
40.239049, 8.155066, 1.395853, 0.079205, 0.052946, 0.546946, 0.504440, 643369.343568, 10124.906954 
25.377767, 6.673593, 2.020738, 0.076669, 0.131511, 0.877397, 0.461471, 2000000000000000.000000, 1000000000000000.000000 
28.316464, 5.731109, 3.304246, 0.064211, 0.073285, 0.854308, 0.490097, 2000000000000000.000000, 1000000000000000.000000 
53.960803, 8.545346, 4.242349, 0.073845, 0.060801, 0.469206, 0.198011, 283039.707103, 5601.677858 
38.839315, 2.877444, 0.587029, 0.072945, 0.167370, 0.250000, 0.524896, 2398384.353631, 26100.611601 
56.039169, 2.683336, 3.776571, 0.022372, 0.185524, 0.208346, 0.368307, 2000000000000000.000000, 1000000000000000.000000 
57.166678, 6.660215, 4.489082, 0.081564, 0.052728, 0.336817, 0.247605, 301935.813088, 6871.379001 
57.837462, 8.646003, 3.913875, 0.085099, 0.051979, 0.522361, 0.207826, 256835.684081, 5406.608006 
53.063646, 8.332235, 3.741813, 0.052780, 0.058367, 0.690229, 0.557856, 346462.708361, 5885.278316 
54.447923, 9.243286, 4.250026, 0.090460, 0.050438, 0.224418, 0.338955, 257041.172813, 5215.217223 
55.325095, 8.578976, 4.988740, 0.033688, 0.061085, 0.753660, 0.601441, 358289.389276, 5449.194476 
53.906054, 9.314777, 4.542806, 0.042839, 0.053148, 0.626620, 0.337990, 295621.410825, 5164.506547 
33.922186, 7.354084, 4.729658, 0.022644, 0.162434, 0.930942, 0.226468, 2000000000000000.000000, 1000000000000000.000000 
34.821600, 8.131181, 0.985633, 0.065845, 0.148359, 0.297193, 0.921930, 1367079.525278, 13234.329177 
59.594923, 9.019426, 4.183671, 0.087743, 0.059908, 0.468140, 0.186383, 242549.907946, 5083.818729 
58.778127, 9.527473, 4.449089, 0.055659, 0.060044, 0.801892, 0.427568, 262621.222395, 4844.900855 
53.385889, 9.885518, 4.289535, 0.053882, 0.053135, 0.374829, 0.214672, 275767.083912, 4999.326942 
