56.939122, 8.539986, 4.871609, 0.049759, 0.059226, 0.363353, 0.321666, 294105.471575, 5337.406205 
56.087668, 9.253418, 3.561698, 0.085807, 0.072644, 0.254031, 0.361113, 302337.855860, 5389.940942 
49.434841, 8.161353, 3.428406, 0.028893, 0.178946, 0.793599, 0.426178, 716235.664814, 6352.039965 
49.966337, 1.217723, 1.993749, 0.026422, 0.184174, 0.391739, 0.819256, 2000000000000000.000000, 1000000000000000.000000 
43.782128, 1.324780, 1.690046, 0.073835, 0.059004, 0.662350, 0.291833, 2000000000000000.000000, 1000000000000000.000000 
56.467469, 9.518109, 4.401997, 0.082960, 0.051511, 0.136795, 0.705993, 263336.391437, 4960.680317 
58.627413, 9.831394, 4.668887, 0.037935, 0.057421, 0.205396, 0.239059, 288621.058620, 4687.849332 
45.154106, 9.678654, 4.625566, 0.081183, 0.052640, 0.254975, 0.701343, 324006.596594, 5805.269693 
23.096211, 8.591571, 3.206736, 0.044044, 0.124278, 0.003189, 0.089442, 2000000000000000.000000, 1000000000000000.000000 
23.073384, 2.842573, 4.233929, 0.009704, 0.057100, 0.417524, 0.891494, 2000000000000000.000000, 1000000000000000.000000 
35.471525, 5.261035, 3.718411, 0.075513, 0.136956, 0.473264, 0.705256, 2000000000000000.000000, 1000000000000000.000000 
59.264160, 8.788907, 4.186701, 0.080760, 0.059059, 0.216228, 0.771448, 283026.674614, 5191.081091 
56.439834, 8.762140, 4.243537, 0.083193, 0.052547, 0.268796, 0.458060, 267070.522499, 5327.268525 
36.495053, 5.043317, 3.424949, 0.088945, 0.182103, 0.576003, 0.268773, 2000000000000000.000000, 1000000000000000.000000 
42.227003, 2.683254, 0.958563, 0.052484, 0.061075, 0.203980, 0.939240, 1634425.709209, 21953.266622 
47.476093, 9.353314, 4.646561, 0.075925, 0.053889, 0.190192, 0.515521, 313535.311644, 5727.802059 
45.245642, 3.478003, 2.083855, 0.027459, 0.139808, 0.587979, 0.411448, 2000000000000000.000000, 1000000000000000.000000 
30.910016, 3.604079, 4.954331, 0.094233, 0.052250, 0.190787, 0.996604, 2000000000000000.000000, 1000000000000000.000000 
57.546291, 8.519038, 4.615548, 0.076138, 0.064547, 0.237490, 0.688806, 291971.273018, 5323.920544 
57.163167, 9.224181, 3.381292, 0.035489, 0.063518, 0.392773, 0.414500, 387048.858875, 5468.811430 
55.440290, 9.340709, 3.690534, 0.095229, 0.082525, 0.147268, 0.329286, 300935.208153, 5318.776457 
44.550987, 9.227640, 4.602246, 0.096049, 0.060472, 0.156522, 0.711511, 2000000000000000.000000, 1000000000000000.000000 
52.611468, 8.739451, 4.083884, 0.055050, 0.053034, 0.229721, 0.870461, 352108.224386, 5614.568113 
53.512255, 9.390502, 4.098952, 0.096783, 0.064280, 0.405022, 0.454606, 273227.725994, 5240.696678 
55.582588, 9.695240, 4.149560, 0.090336, 0.062177, 0.223869, 0.364356, 261876.245478, 5005.028842 
27.519976, 9.840073, 1.454717, 0.002827, 0.138564, 0.042296, 0.685277, 2791870.449081, 10312.865726 
53.719068, 7.920499, 4.993871, 0.092671, 0.056290, 0.373746, 0.100544, 270725.436092, 6150.868983 
51.818960, 9.821090, 0.975736, 0.023497, 0.075055, 0.243341, 0.455813, 1274659.031208, 12208.007733 
54.672075, 8.964350, 4.711877, 0.087881, 0.066173, 0.231048, 0.526938, 277413.596733, 5273.494592 
57.954879, 9.421630, 4.734310, 0.040565, 0.073443, 0.372014, 0.321924, 316658.327927, 4857.691294 
54.130722, 8.836976, 4.346719, 0.080913, 0.070652, 0.470597, 0.739554, 305891.971867, 5414.681722 
27.659904, 5.263410, 2.491862, 0.085878, 0.131648, 0.883864, 0.268503, 2000000000000000.000000, 1000000000000000.000000 
52.485607, 8.456957, 4.655030, 0.059659, 0.056088, 0.175901, 0.815927, 347148.921423, 5785.001789 
53.268894, 9.094294, 3.954517, 0.080276, 0.062021, 0.241794, 0.173748, 284226.834938, 5424.734014 
53.302702, 9.548182, 4.612388, 0.076704, 0.058775, 0.230925, 0.679579, 283445.157571, 5086.822707 
58.659141, 8.657223, 4.797591, 0.049889, 0.057921, 0.302815, 0.193677, 274730.793889, 5160.380527 
50.737341, 9.956545, 4.153441, 0.078735, 0.053861, 0.095553, 0.609661, 292376.396574, 5153.193787 
46.792539, 3.653856, 4.545348, 0.009058, 0.132508, 0.286946, 0.176688, 2000000000000000.000000, 1000000000000000.000000 
40.268640, 7.622808, 4.394457, 0.025715, 0.065691, 0.155282, 0.856528, 2000000000000000.000000, 1000000000000000.000000 
47.963227, 8.057327, 0.985883, 0.097868, 0.187413, 0.338402, 0.109934, 987027.837258, 12656.114272 
34.509777, 8.600060, 3.345666, 0.076471, 0.089986, 0.478066, 0.115535, 2000000000000000.000000, 1000000000000000.000000 
58.673279, 8.465608, 4.430392, 0.096274, 0.057355, 0.366308, 0.617826, 257770.172545, 5311.655119 
28.139464, 4.710580, 1.678318, 0.095512, 0.188805, 0.877991, 0.751369, 2000000000000000.000000, 1000000000000000.000000 
45.453011, 9.288322, 4.848304, 0.093555, 0.066993, 0.206621, 0.738024, 2000000000000000.000000, 1000000000000000.000000 
59.477590, 8.889236, 4.733779, 0.079600, 0.066096, 0.429600, 0.261114, 244658.494860, 5010.575607 
56.682697, 8.368573, 4.737191, 0.079122, 0.060362, 0.206333, 0.175945, 262824.530642, 5464.521656 
55.563979, 9.690458, 4.160386, 0.085618, 0.073971, 0.155389, 0.505315, 286663.660482, 5004.145002 
58.873266, 9.442093, 4.733487, 0.086285, 0.055615, 0.290712, 0.307206, 229977.347669, 4806.454644 
24.777199, 3.057990, 2.634420, 0.011156, 0.077918, 0.355213, 0.550298, 2000000000000000.000000, 1000000000000000.000000 
22.112920, 1.429571, 3.714707, 0.061303, 0.066339, 0.986215, 0.690204, 2000000000000000.000000, 1000000000000000.000000 
32.150919, 1.239780, 4.254745, 0.073480, 0.064152, 0.097414, 0.861350, 2000000000000000.000000, 1000000000000000.000000 
52.646077, 9.287740, 4.107132, 0.052315, 0.059813, 0.087334, 0.806416, 362489.269525, 5334.013253 
32.250666, 3.423058, 1.654879, 0.086134, 0.131845, 0.724661, 0.762892, 2000000000000000.000000, 1000000000000000.000000 
42.174327, 1.446128, 1.988397, 0.071594, 0.105585, 0.043094, 0.789544, 2000000000000000.000000, 1000000000000000.000000 
55.573037, 5.900989, 4.340009, 0.073532, 0.096945, 0.870732, 0.016685, 2000000000000000.000000, 1000000000000000.000000 
58.966231, 6.396241, 3.893619, 0.091980, 0.057168, 0.316128, 0.234735, 305559.748184, 6873.685242 
57.551313, 1.280268, 3.261746, 0.007586, 0.149011, 0.084938, 0.363259, 2000000000000000.000000, 1000000000000000.000000 
44.807927, 4.079645, 2.644830, 0.027855, 0.096335, 0.284274, 0.488601, 2000000000000000.000000, 1000000000000000.000000 
54.438391, 2.657824, 3.205374, 0.096342, 0.164630, 0.507651, 0.502135, 2000000000000000.000000, 1000000000000000.000000 
54.499803, 9.253161, 4.221578, 0.083367, 0.057505, 0.219503, 0.581075, 280400.735807, 5214.474863 
23.333093, 6.253774, 4.431274, 0.052209, 0.073350, 0.152593, 0.658310, 2000000000000000.000000, 1000000000000000.000000 
36.661836, 5.311102, 2.580178, 0.059863, 0.192704, 0.668097, 0.501262, 2000000000000000.000000, 1000000000000000.000000 
59.071548, 3.934954, 2.736684, 0.097897, 0.099567, 0.684576, 0.206959, 521222.891668, 11214.239855 
38.869452, 1.406020, 2.836934, 0.098025, 0.099752, 0.621404, 0.235446, 2000000000000000.000000, 1000000000000000.000000 
