53.902441, 5.996843, 1.931216, 0.019522, 0.089215, 0.818350, 0.453318, 913249.916883, 9000.924881 
53.923800, 8.927170, 4.185175, 0.069286, 0.052688, 0.416612, 0.233535, 275140.569642, 5408.929823 
59.224397, 7.407015, 4.841968, 0.062252, 0.059911, 0.759943, 0.571851, 294536.620596, 5938.628178 
54.605489, 8.287758, 4.719047, 0.076993, 0.054521, 0.229168, 0.490791, 287528.248232, 5697.546833 
42.216812, 2.963032, 0.504703, 0.041094, 0.166821, 0.849327, 0.908467, 3272670.976119, 27603.613044 
34.270658, 8.651886, 4.414007, 0.037931, 0.118214, 0.290261, 0.552680, 2000000000000000.000000, 1000000000000000.000000 
58.606882, 9.991991, 4.635171, 0.099604, 0.060264, 0.398483, 0.269585, 220718.486566, 4642.697536 
56.319914, 9.334537, 3.410642, 0.066004, 0.061286, 0.043793, 0.563437, 337014.132366, 5439.949064 
41.090133, 9.840161, 3.270564, 0.012128, 0.056716, 0.934612, 0.586703, 671938.322795, 6211.308682 
48.005817, 8.104607, 2.364004, 0.090036, 0.194857, 0.120201, 0.050600, 544967.375270, 7254.778273 
49.574197, 9.304728, 3.717628, 0.070359, 0.068805, 0.257616, 0.537933, 346609.007011, 5628.092553 
43.072491, 0.977877, 2.679582, 0.076778, 0.137438, 0.008796, 0.442018, 2000000000000000.000000, 1000000000000000.000000 
21.237849, 3.769011, 3.630852, 0.045619, 0.100213, 0.457620, 0.444328, 2000000000000000.000000, 1000000000000000.000000 
54.870172, 9.191561, 4.566596, 0.045171, 0.063138, 0.131607, 0.384295, 327946.894029, 5157.909728 
35.495809, 1.319617, 3.467991, 0.046366, 0.172870, 0.722725, 0.029396, 2000000000000000.000000, 1000000000000000.000000 
52.330187, 7.763421, 3.187702, 0.028328, 0.105820, 0.990718, 0.027918, 492309.008100, 6480.053834 
47.202299, 8.467776, 3.766623, 0.094189, 0.052755, 0.550418, 0.187630, 313853.204791, 6306.302782 
21.007902, 6.909471, 1.446264, 0.018969, 0.063242, 0.413472, 0.089773, 2000000000000000.000000, 1000000000000000.000000 
42.254426, 6.618339, 4.950250, 0.007287, 0.128339, 0.176869, 0.347696, 2000000000000000.000000, 1000000000000000.000000 
55.694463, 8.677713, 4.780249, 0.078902, 0.059477, 0.394813, 0.431764, 267609.601387, 5354.263123 
