"Date Time, GMT -0400","Temp, (*C) - 1","Temp, (*C) - 2"
,,
6/11/17 9:23,23.98,23.94
,,
6/11/17 9:43,10.21,8.66
,,
6/11/17 10:03,9.99,8.58
,,
6/11/17 10:21, , 
,,
6/11/17 10:23,9.95,8.53
,,
6/11/17 10:43,9.86,8.45
,,
6/11/17 11:03,9.86,8.45
,,
6/11/17 11:23,9.86,8.49
,,
6/11/17 11:43,9.82,8.49
,,
6/11/17 12:03,9.82,8.49
,,
6/11/17 12:23,9.82,8.49
,,
6/11/17 12:43,9.86,8.45
,,
6/11/17 13:03,9.86,8.49
,,
6/11/17 13:23,9.86,8.45
,,
6/11/17 13:43,9.86,8.45
,,
6/11/17 14:03,9.82,8.49
,,
6/11/17 14:23,9.82,8.45
,,
6/11/17 14:43,9.82,8.49
,,
6/11/17 15:03,9.86,8.53
,,
6/11/17 15:23,9.91,8.49
,,
6/11/17 15:43,9.86,8.49
,,
6/11/17 16:03,9.86,8.49
,,
6/11/17 16:23,9.86,8.45
,,
6/11/17 16:43,9.86,8.49
,,
6/11/17 17:03,9.86,8.49
,,
6/11/17 17:23,9.86,8.49
,,
6/11/17 17:43,9.86,8.49
,,
6/11/17 18:03,9.91,8.49
,,
6/11/17 18:23,9.86,8.45
,,
6/11/17 18:43,9.91,8.45
,,
6/11/17 19:03,9.91,8.49
,,
6/11/17 19:23,9.86,8.49
,,
6/11/17 19:43,9.91,8.49
,,
6/11/17 20:03,9.91,8.53
,,
6/11/17 20:23,9.95,8.49
,,
6/11/17 20:43,9.95,8.49
,,
6/11/17 21:03,9.86,8.49
,,
6/11/17 21:23,9.95,8.53
,,
6/11/17 21:43,9.95,8.49
,,
6/11/17 22:03,9.95,8.49
,,
6/11/17 22:23,9.91,8.49
,,
6/11/17 22:43,9.99,8.53
,,
6/11/17 23:03,9.99,8.53
,,
6/11/17 23:23,9.99,8.49
,,
6/11/17 23:43,9.95,8.49
,,
6/12/17 0:03,9.95,8.53
,,
6/12/17 0:23,9.99,8.53
,,
6/12/17 0:43,9.99,8.49
,,
6/12/17 1:03,9.99,8.58
,,
6/12/17 1:23,9.99,8.53
,,
6/12/17 1:43,9.99,8.53
,,
6/12/17 2:03,10.04,8.53
,,
6/12/17 2:23,9.99,8.49
,,
6/12/17 2:43,9.99,8.58
,,
6/12/17 3:03,10.04,8.49
,,
6/12/17 3:23,10.04,8.53
,,
6/12/17 3:43,10.04,8.53
,,
6/12/17 4:03,10.08,8.49
,,
6/12/17 4:23,10.04,8.58
,,
6/12/17 4:43,10.08,8.53
,,
6/12/17 5:03,10.04,8.58
,,
6/12/17 5:23,10.08,8.53
,,
6/12/17 5:43,10.12,8.58
,,
6/12/17 6:03,10.12,8.53
,,
6/12/17 6:23,10.12,8.58
,,
6/12/17 6:43,10.16,8.49
,,
6/12/17 7:03,10.08,8.53
,,
6/12/17 7:23,10.16,8.53
,,
6/12/17 7:43,10.12,8.53
,,
6/12/17 8:03,10.12,8.53
,,
6/12/17 8:23,10.16,8.53
,,
6/12/17 8:43,10.12,8.58
,,
6/12/17 9:03,10.12,8.58
,,
6/12/17 9:23,10.16,8.58
,,
6/12/17 9:43,10.16,8.58
,,
6/12/17 10:03,10.16,8.58
,,
6/12/17 10:23,10.16,8.53
,,
6/12/17 10:43,10.21,8.58
,,
6/12/17 11:03,10.21,8.58
,,
6/12/17 11:23,10.16,8.58
,,
6/12/17 11:43,10.21,8.58
,,
6/12/17 12:03,10.25,8.62
,,
6/12/17 12:23,10.25,8.62
,,
6/12/17 12:43,10.21,8.58
,,
6/12/17 13:03,10.25,8.58
,,
6/12/17 13:23,10.25,8.58
,,
6/12/17 13:43,10.25,8.62
,,
6/12/17 14:03,10.25,8.62
,,
6/12/17 14:23,10.29,8.62
,,
6/12/17 14:43,10.25,8.58
,,
6/12/17 15:03,10.25,8.58
,,
6/12/17 15:23,10.29,8.62
,,
6/12/17 15:43,10.25,8.62
,,
6/12/17 16:03,10.29,8.62
,,
6/12/17 16:23,10.29,8.62
,,
6/12/17 16:43,10.29,8.66
,,
6/12/17 17:03,10.29,8.62
,,
6/12/17 17:23,10.29,8.62
,,
6/12/17 17:43,10.34,8.66
,,
6/12/17 18:03,10.25,8.62
,,
6/12/17 18:23,10.29,8.62
,,
6/12/17 18:43,10.34,8.62
,,
6/12/17 19:03,10.38,8.62
,,
6/12/17 19:23,10.38,8.66
,,
6/12/17 19:43,10.38,8.66
,,
6/12/17 20:03,10.34,8.66
,,
6/12/17 20:23,10.34,8.62
,,
6/12/17 20:43,10.42,8.66
,,
6/12/17 21:03,10.38,8.62
,,
6/12/17 21:23,10.38,8.62
,,
6/12/17 21:43,10.38,8.66
,,
6/12/17 22:03,10.42,8.66
,,
6/12/17 22:23,10.42,8.62
,,
6/12/17 22:43,10.42,8.66
,,
6/12/17 23:03,10.42,8.66
,,
6/12/17 23:23,10.42,8.62
,,
6/12/17 23:43,10.42,8.66
,,
6/13/17 0:03,10.42,8.66
,,
6/13/17 0:23,10.51,8.71
,,
6/13/17 0:43,10.42,8.66
,,
6/13/17 1:03,10.46,8.66
,,
6/13/17 1:23,10.46,8.66
,,
6/13/17 1:43,10.46,8.71
,,
6/13/17 2:03,10.46,8.66
,,
6/13/17 2:23,10.51,8.66
,,
6/13/17 2:43,10.51,8.66
,,
6/13/17 3:03,10.51,8.66
,,
6/13/17 3:23,10.51,8.71
,,
6/13/17 3:43,10.51,8.71
,,
6/13/17 4:03,10.51,8.71
,,
6/13/17 4:23,10.55,8.66
,,
6/13/17 4:43,10.55,8.71
,,
6/13/17 5:03,10.55,8.66
,,
6/13/17 5:23,10.59,8.71
,,
6/13/17 5:43,10.55,8.71
,,
6/13/17 6:03,10.59,8.71
,,
6/13/17 6:23,10.59,8.71
,,
6/13/17 6:43,10.55,8.75
,,
6/13/17 7:03,10.64,8.71
,,
6/13/17 7:23,10.59,8.71
,,
6/13/17 7:43,10.59,8.71
,,
6/13/17 8:03,10.55,8.75
,,
6/13/17 8:23,10.59,8.71
,,
6/13/17 8:43,10.59,8.75
,,
6/13/17 9:03,10.64,8.71
,,
6/13/17 9:23,10.64,8.71
,,
6/13/17 9:43,10.68,8.66
,,
6/13/17 10:03,10.64,8.75
,,
6/13/17 10:23,10.64,8.75
,,
6/13/17 10:43,10.64,8.75
,,
6/13/17 11:03,10.68,8.71
,,
6/13/17 11:23,10.64,8.79
,,
6/13/17 11:43,10.68,8.75
,,
6/13/17 12:03,10.68,8.71
,,
6/13/17 12:23,10.68,8.75
,,
6/13/17 12:43,10.72,8.79
,,
6/13/17 13:03,10.68,8.75
,,
6/13/17 13:23,10.68,8.75
,,
6/13/17 13:43,10.68,8.75
,,
6/13/17 14:03,10.72,8.79
,,
6/13/17 14:23,10.77,8.75
,,
6/13/17 14:43,10.72,8.79
,,
6/13/17 15:03,10.72,8.79
,,
6/13/17 15:23,10.77,8.79
,,
6/13/17 15:43,10.77,8.75
,,
6/13/17 16:03,10.72,8.79
,,
6/13/17 16:23,10.77,8.79
,,
6/13/17 16:43,10.72,8.79
,,
6/13/17 17:03,10.77,8.79
,,
6/13/17 17:23,10.77,8.83
,,
6/13/17 17:43,10.77,8.75
,,
6/13/17 18:03,10.77,8.75
,,
6/13/17 18:23,10.81,8.79
,,
6/13/17 18:43,10.81,8.79
,,
6/13/17 19:03,10.81,8.75
,,
6/13/17 19:23,10.77,8.83
,,
6/13/17 19:43,10.81,8.83
,,
6/13/17 20:03,10.81,8.83
,,
6/13/17 20:23,10.85,8.79
,,
6/13/17 20:43,10.81,8.83
,,
6/13/17 21:03,10.81,8.79
,,
6/13/17 21:23,10.81,8.83
,,
6/13/17 21:43,10.85,8.83
,,
6/13/17 22:03,10.81,8.88
,,
6/13/17 22:23,10.85,8.79
,,
6/13/17 22:43,10.81,8.83
,,
6/13/17 23:03,10.85,8.88
,,
6/13/17 23:23,10.85,8.79
,,
6/13/17 23:43,10.81,8.88
,,
6/14/17 0:03,10.85,8.88
,,
6/14/17 0:23,10.85,8.83
,,
6/14/17 0:43,10.81,8.83
,,
6/14/17 1:03,10.85,8.83
,,
6/14/17 1:23,10.89,8.83
,,
6/14/17 1:43,10.85,8.83
,,
6/14/17 2:03,10.89,8.88
,,
6/14/17 2:23,10.85,8.88
,,
6/14/17 2:43,10.89,8.88
,,
6/14/17 3:03,10.89,8.88
,,
6/14/17 3:23,10.89,8.83
,,
6/14/17 3:43,10.94,8.88
,,
6/14/17 4:03,10.89,8.83
,,
6/14/17 4:23,10.85,8.83
,,
6/14/17 4:43,10.89,8.92
,,
6/14/17 5:03,10.98,8.88
,,
6/14/17 5:23,10.94,8.88
,,
6/14/17 5:43,10.89,8.92
,,
6/14/17 6:03,10.89,8.92
,,
6/14/17 6:23,10.89,8.88
,,
6/14/17 6:43,10.89,8.92
,,
6/14/17 7:03,10.94,8.92
,,
6/14/17 7:23,10.94,8.92
,,
6/14/17 7:43,10.98,8.92
,,
6/14/17 8:03,10.98,8.88
,,
6/14/17 8:23,10.94,8.92
,,
6/14/17 8:43,10.94,8.92
,,
6/14/17 9:03,10.98,8.92
,,
6/14/17 9:23,10.98,8.92
,,
6/14/17 9:43,10.94,8.96
,,
6/14/17 10:03,10.98,8.92
,,
6/14/17 10:23,10.94,8.96
,,
6/14/17 10:43,10.94,8.92
,,
6/14/17 11:03,10.98,8.92
,,
6/14/17 11:23,10.94,8.96
,,
6/14/17 11:43,10.94,8.92
,,
6/14/17 12:03,10.94,8.92
,,
6/14/17 12:23,10.94,8.96
,,
6/14/17 12:43,10.94,8.96
,,
6/14/17 13:03,10.98,8.96
,,
6/14/17 13:23,10.94,8.92
,,
6/14/17 13:43,10.98,8.96
,,
6/14/17 14:03,10.94,8.92
,,
6/14/17 14:23,10.94,8.96
,,
6/14/17 14:43,10.98,9.01
,,
6/14/17 15:03,10.98,9.01
,,
6/14/17 15:23,10.98,8.92
,,
6/14/17 15:43,10.94,8.96
,,
6/14/17 16:03,10.94,9.01
,,
6/14/17 16:23,10.98,8.92
,,
6/14/17 16:43,10.94,8.96
,,
6/14/17 17:03,10.94,8.96
,,
6/14/17 17:23,10.94,8.96
,,
6/14/17 17:43,10.94,9.01
,,
6/14/17 18:03,10.94,9.01
,,
6/14/17 18:23,10.94,8.96
,,
6/14/17 18:43,10.89,9.01
,,
6/14/17 19:03,10.98,9.01
,,
6/14/17 19:23,10.89,9.01
,,
6/14/17 19:43,10.89,9.01
,,
6/14/17 20:03,10.94,9.01
,,
6/14/17 20:23,10.94,9.01
,,
6/14/17 20:43,10.94,9.01
,,
6/14/17 21:03,10.94,9.05
,,
6/14/17 21:23,10.94,9.05
,,
6/14/17 21:43,10.89,8.96
,,
6/14/17 22:03,10.94,9.05
,,
6/14/17 22:23,10.94,9.05
,,
6/14/17 22:43,10.94,9.05
,,
6/14/17 23:03,10.94,9.05
,,
6/14/17 23:23,10.89,9.05
,,
6/14/17 23:43,10.89,9.05
,,
6/15/17 0:03,10.85,9.05
,,
6/15/17 0:23,10.94,9.05
,,
6/15/17 0:43,10.89,9.05
,,
6/15/17 1:03,10.89,9.05
,,
6/15/17 1:23,10.85,9.05
,,
6/15/17 1:43,10.89,9.05
,,
6/15/17 2:03,10.85,9.05
,,
6/15/17 2:23,10.81,9.05
,,
6/15/17 2:43,10.85,9.05
,,
6/15/17 3:03,10.89,9.05
,,
6/15/17 3:23,10.85,9.09
,,
6/15/17 3:43,10.85,9.09
,,
6/15/17 4:03,10.89,9.09
,,
6/15/17 4:23,10.85,9.05
,,
6/15/17 4:43,10.89,9.05
,,
6/15/17 5:03,10.85,9.14
,,
6/15/17 5:23,10.89,9.09
,,
6/15/17 5:43,10.85,9.09
,,
6/15/17 6:03,10.81,9.09
,,
6/15/17 6:23,10.85,9.09
,,
6/15/17 6:43,10.81,9.05
,,
6/15/17 7:03,10.85,9.09
,,
6/15/17 7:23,10.85,9.09
,,
6/15/17 7:43,10.85,9.09
,,
6/15/17 8:03,10.85,9.09
,,
6/15/17 8:23,10.89,9.05
,,
6/15/17 8:43,10.85,9.09
,,
6/15/17 9:03,10.85,9.14
,,
6/15/17 9:23,10.81,9.09
,,
6/15/17 9:43,10.85,9.09
,,
6/15/17 10:03,10.81,9.14
,,
6/15/17 10:23,10.85,9.09
,,
6/15/17 10:43,10.81,9.14
,,
6/15/17 11:03,10.85,9.14
,,
6/15/17 11:23,10.81,9.14
,,
6/15/17 11:43,10.81,9.09
,,
6/15/17 12:03,10.81,9.14
,,
6/15/17 12:23,10.77,9.14
,,
6/15/17 12:43,10.77,9.14
,,
6/15/17 13:03,10.81,9.14
,,
6/15/17 13:23,10.81,9.18
,,
6/15/17 13:43,10.81,9.09
,,
6/15/17 14:03,10.81,9.14
,,
6/15/17 14:23,10.77,9.09
,,
6/15/17 14:43,10.77,9.14
,,
6/15/17 15:03,10.77,9.14
,,
6/15/17 15:23,10.81,9.14
,,
6/15/17 15:43,10.77,9.14
,,
6/15/17 16:03,10.72,9.14
,,
6/15/17 16:23,10.72,9.18
,,
6/15/17 16:43,10.77,9.14
,,
6/15/17 17:03,10.77,9.18
,,
6/15/17 17:23,10.77,9.14
,,
6/15/17 17:43,10.72,9.14
,,
6/15/17 18:03,10.72,9.18
,,
6/15/17 18:23,10.72,9.09
,,
6/15/17 18:43,10.77,9.14
,,
6/15/17 19:03,10.72,9.14
,,
6/15/17 19:23,10.72,9.18
,,
6/15/17 19:43,10.77,9.18
,,
6/15/17 20:03,10.68,9.14
,,
6/15/17 20:23,10.72,9.14
,,
6/15/17 20:43,10.72,9.14
,,
6/15/17 21:03,10.72,9.14
,,
6/15/17 21:23,10.72,9.18
,,
6/15/17 21:43,10.72,9.14
,,
6/15/17 22:03,10.68,9.14
,,
6/15/17 22:23,10.68,9.18
,,
6/15/17 22:43,10.68,9.14
,,
6/15/17 23:03,10.68,9.18
,,
6/15/17 23:23,10.68,9.18
,,
6/15/17 23:43,10.72,9.14
,,
6/16/17 0:03,10.68,9.18
,,
6/16/17 0:23,10.68,9.18
,,
6/16/17 0:43,10.72,9.18
,,
6/16/17 1:03,10.68,9.18
,,
6/16/17 1:23,10.68,9.18
,,
6/16/17 1:43,10.72,9.18
,,
6/16/17 2:03,10.68,9.18
,,
6/16/17 2:23,10.68,9.18
,,
6/16/17 2:43,10.72,9.18
,,
6/16/17 3:03,10.72,9.18
,,
6/16/17 3:23,10.68,9.14
,,
6/16/17 3:43,10.72,9.14
,,
6/16/17 4:03,10.72,9.18
,,
6/16/17 4:23,10.68,9.18
,,
6/16/17 4:43,10.68,9.14
,,
6/16/17 5:03,10.72,9.18
,,
6/16/17 5:23,10.72,9.18
,,
6/16/17 5:43,10.68,9.22
,,
6/16/17 6:03,10.72,9.18
,,
6/16/17 6:23,10.68,9.14
,,
6/16/17 6:43,10.68,9.18
,,
6/16/17 7:03,10.68,9.18
,,
6/16/17 7:23,10.72,9.14
,,
6/16/17 7:43,10.64,9.18
,,
6/16/17 8:03,10.72,9.18
,,
6/16/17 8:23,10.72,9.18
,,
6/16/17 8:43,10.68,9.22
,,
6/16/17 9:03,10.72,9.18
,,
6/16/17 9:23,10.68,9.18
,,
6/16/17 9:43,10.68,9.18
,,
6/16/17 10:03,10.72,9.18
,,
6/16/17 10:23,10.72,9.18
,,
6/16/17 10:43,10.72,9.18
,,
6/16/17 11:03,10.72,9.18
,,
6/16/17 11:23,10.68,9.18
,,
6/16/17 11:43,10.72,9.18
,,
6/16/17 12:03,10.68,9.18
,,
6/16/17 12:23,10.72,9.18
,,
6/16/17 12:43,10.72,9.22
,,
6/16/17 13:03,10.68,9.22
,,
6/16/17 13:23,10.72,9.18
,,
6/16/17 13:43,10.72,9.18
,,
6/16/17 14:03,10.68,9.18
,,
6/16/17 14:23,10.68,9.18
,,
6/16/17 14:43,10.72,9.22
,,
6/16/17 15:03,10.72,9.18
,,
6/16/17 15:23,10.68,9.18
,,
6/16/17 15:43,10.72,9.22
,,
6/16/17 16:03,10.68,9.22
,,
6/16/17 16:23,10.72,9.18
,,
6/16/17 16:43,10.68,9.22
,,
6/16/17 17:03,10.68,9.18
,,
6/16/17 17:23,10.72,9.18
,,
6/16/17 17:43,10.68,9.22
,,
6/16/17 18:03,10.72,9.22
,,
6/16/17 18:23,10.72,9.18
,,
6/16/17 18:43,10.68,9.22
,,
6/16/17 19:03,10.68,9.22
,,
6/16/17 19:23,10.68,9.18
,,
6/16/17 19:43,10.68,9.22
,,
6/16/17 20:03,10.72,9.22
,,
6/16/17 20:23,10.68,9.22
,,
6/16/17 20:43,10.77,9.18
,,
6/16/17 21:03,10.72,9.22
,,
6/16/17 21:23,10.68,9.18
,,
6/16/17 21:43,10.68,9.22
,,
6/16/17 22:03,10.68,9.22
,,
6/16/17 22:23,10.72,9.22
,,
6/16/17 22:43,10.72,9.22
,,
6/16/17 23:03,10.68,9.18
,,
6/16/17 23:23,10.72,9.22
,,
6/16/17 23:43,10.72,9.22
,,
6/17/17 0:03,10.68,9.22
,,
6/17/17 0:23,10.68,9.22
,,
6/17/17 0:43,10.68,9.18
,,
6/17/17 1:03,10.68,9.22
,,
6/17/17 1:23,10.72,9.22
,,
6/17/17 1:43,10.72,9.22
,,
6/17/17 2:03,10.68,9.18
,,
6/17/17 2:23,10.68,9.18
,,
6/17/17 2:43,10.72,9.22
,,
6/17/17 3:03,10.64,9.18
,,
6/17/17 3:23,10.64,9.22
,,
6/17/17 3:43,10.68,9.22
,,
6/17/17 4:03,10.68,9.18
,,
6/17/17 4:23,10.68,9.26
,,
6/17/17 4:43,10.64,9.26
,,
6/17/17 5:03,10.72,9.22
,,
6/17/17 5:23,10.72,9.22
,,
6/17/17 5:43,10.72,9.22
,,
6/17/17 6:03,10.72,9.22
,,
6/17/17 6:23,10.68,9.22
,,
6/17/17 6:43,10.68,9.26
,,
6/17/17 7:03,10.72,9.26
,,
6/17/17 7:23,10.72,9.26
,,
6/17/17 7:43,10.68,9.22
,,
6/17/17 8:03,10.68,9.22
,,
6/17/17 8:23,10.68,9.22
,,
6/17/17 8:43,10.68,9.22
,,
6/17/17 9:03,10.72,9.22
,,
6/17/17 9:23,10.68,9.22
,,
6/17/17 9:43,10.64,9.26
,,
6/17/17 10:03,10.72,9.26
,,
6/17/17 10:23,10.68,9.26
,,
6/17/17 10:43,10.68,9.22
,,
6/17/17 11:03,10.68,9.26
,,
6/17/17 11:23,10.68,9.26
,,
6/17/17 11:43,10.68,9.18
,,
6/17/17 12:03,10.68,9.22
,,
6/17/17 12:23,10.64,9.26
,,
6/17/17 12:43,10.68,9.22
,,
6/17/17 13:03,10.68,9.31
,,
6/17/17 13:23,10.68,9.26
,,
6/17/17 13:43,10.64,9.26
,,
6/17/17 14:03,10.72,9.22
,,
6/17/17 14:23,10.68,9.26
,,
6/17/17 14:43,10.64,9.22
,,
6/17/17 15:03,10.64,9.26
,,
6/17/17 15:23,10.68,9.22
,,
6/17/17 15:43,10.68,9.22
,,
6/17/17 16:03,10.68,9.26
,,
6/17/17 16:23,10.68,9.22
,,
6/17/17 16:43,10.68,9.26
,,
6/17/17 17:03,10.68,9.31
,,
6/17/17 17:23,10.68,9.26
,,
6/17/17 17:43,10.72,9.22
,,
6/17/17 18:03,10.72,9.26
,,
6/17/17 18:23,10.68,9.31
,,
6/17/17 18:43,10.68,9.26
,,
6/17/17 19:03,10.68,9.26
,,
6/17/17 19:23,10.68,9.26
,,
6/17/17 19:43,10.68,9.22
,,
6/17/17 20:03,10.68,9.26
,,
6/17/17 20:23,10.68,9.26
,,
6/17/17 20:43,10.72,9.26
,,
6/17/17 21:03,10.68,9.31
,,
6/17/17 21:23,10.72,9.26
,,
6/17/17 21:43,10.72,9.22
,,
6/17/17 22:03,10.68,9.26
,,
6/17/17 22:23,10.68,9.26
,,
6/17/17 22:43,10.72,9.26
,,
6/17/17 23:03,10.72,9.22
,,
6/17/17 23:23,10.72,9.26
,,
6/17/17 23:43,10.72,9.26
,,
6/18/17 0:03,10.77,9.26
,,
6/18/17 0:23,10.72,9.26
,,
6/18/17 0:43,10.68,9.31
,,
6/18/17 1:03,10.72,9.31
,,
6/18/17 1:23,10.72,9.26
,,
6/18/17 1:43,10.77,9.26
,,
6/18/17 2:03,10.77,9.31
,,
6/18/17 2:23,10.77,9.26
,,
6/18/17 2:43,10.77,9.26
,,
6/18/17 3:03,10.81,9.26
,,
6/18/17 3:23,10.81,9.31
,,
6/18/17 3:43,10.77,9.26
,,
6/18/17 4:03,10.81,9.26
,,
6/18/17 4:23,10.77,9.26
,,
6/18/17 4:43,10.81,9.26
,,
6/18/17 5:03,10.81,9.26
,,
6/18/17 5:23,10.81,9.26
,,
6/18/17 5:43,10.81,9.26
,,
6/18/17 6:03,10.81,9.31
,,
6/18/17 6:23,10.81,9.26
,,
6/18/17 6:43,10.81,9.26
,,
6/18/17 7:03,10.81,9.26
,,
6/18/17 7:23,10.85,9.26
,,
6/18/17 7:43,10.85,9.35
,,
6/18/17 8:03,10.85,9.26
,,
6/18/17 8:23,10.85,9.31
,,
6/18/17 8:43,10.81,9.35
,,
6/18/17 9:03,10.85,9.31
,,
6/18/17 9:23,10.85,9.31
,,
6/18/17 9:43,10.85,9.31
,,
6/18/17 10:03,10.89,9.31
,,
6/18/17 10:23,10.89,9.31
,,
6/18/17 10:43,10.89,9.31
,,
6/18/17 11:03,10.89,9.31
,,
6/18/17 11:23,10.94,9.31
,,
6/18/17 11:43,10.89,9.31
,,
6/18/17 12:03,10.94,9.31
,,
6/18/17 12:23,10.89,9.26
,,
6/18/17 12:43,10.94,9.31
,,
6/18/17 13:03,10.89,9.31
,,
6/18/17 13:23,10.94,9.31
,,
6/18/17 13:43,10.89,9.31
,,
6/18/17 14:03,10.94,9.31
,,
6/18/17 14:23,10.94,9.31
,,
6/18/17 14:43,10.98,9.31
,,
6/18/17 15:03,10.94,9.26
,,
6/18/17 15:23,10.94,9.31
,,
6/18/17 15:43,10.98,9.26
,,
6/18/17 16:03,10.98,9.31
,,
6/18/17 16:23,10.94,9.35
,,
6/18/17 16:43,10.98,9.31
,,
6/18/17 17:03,10.98,9.35
,,
6/18/17 17:23,10.98,9.26
,,
6/18/17 17:43,10.98,9.31
,,
6/18/17 18:03,10.98,9.26
,,
6/18/17 18:23,11.02,9.31
,,
6/18/17 18:43,11.02,9.31
,,
6/18/17 19:03,11.02,9.35
,,
6/18/17 19:23,11.02,9.31
,,
6/18/17 19:43,11.02,9.31
,,
6/18/17 20:03,10.98,9.35
,,
6/18/17 20:23,11.02,9.35
,,
6/18/17 20:43,11.07,9.31
,,
6/18/17 21:03,11.07,9.35
,,
6/18/17 21:23,11.11,9.35
,,
6/18/17 21:43,11.07,9.35
,,
6/18/17 22:03,11.07,9.35
,,
6/18/17 22:23,11.07,9.35
,,
6/18/17 22:43,11.07,9.26
,,
6/18/17 23:03,11.07,9.35
,,
6/18/17 23:23,11.07,9.35
,,
6/18/17 23:43,11.11,9.35
,,
6/19/17 0:03,11.07,9.35
,,
6/19/17 0:23,11.15,9.35
,,
6/19/17 0:43,11.15,9.39
,,
6/19/17 1:03,11.15,9.35
,,
6/19/17 1:23,11.19,9.35
,,
6/19/17 1:43,11.15,9.39
,,
6/19/17 2:03,11.15,9.35
,,
6/19/17 2:23,11.15,9.39
,,
6/19/17 2:43,11.15,9.35
,,
6/19/17 3:03,11.19,9.39
,,
6/19/17 3:23,11.19,9.35
,,
6/19/17 3:43,11.15,9.35
,,
6/19/17 4:03,11.15,9.39
,,
6/19/17 4:23,11.24,9.31
,,
6/19/17 4:43,11.19,9.39
,,
6/19/17 5:03,11.24,9.35
,,
6/19/17 5:23,11.24,9.39
,,
6/19/17 5:43,11.24,9.35
,,
6/19/17 6:03,11.24,9.35
,,
6/19/17 6:23,11.24,9.39
,,
6/19/17 6:43,11.28,9.39
,,
6/19/17 7:03,11.24,9.39
,,
6/19/17 7:23,11.28,9.39
,,
6/19/17 7:43,11.28,9.35
,,
6/19/17 8:03,11.32,9.39
,,
6/19/17 8:23,11.32,9.39
,,
6/19/17 8:43,11.32,9.39
,,
6/19/17 9:03,11.37,9.39
,,
6/19/17 9:23,11.32,9.39
,,
6/19/17 9:43,11.32,9.39
,,
6/19/17 10:03,11.37,9.39
,,
6/19/17 10:23,11.41,9.39
,,
6/19/17 10:43,11.37,9.35
,,
6/19/17 11:03,11.32,9.44
,,
6/19/17 11:23,11.32,9.44
,,
6/19/17 11:43,11.37,9.39
,,
6/19/17 12:03,11.32,9.44
,,
6/19/17 12:23,11.41,9.39
,,
6/19/17 12:43,11.41,9.44
,,
6/19/17 13:03,11.37,9.44
,,
6/19/17 13:23,11.37,9.44
,,
6/19/17 13:43,11.37,9.44
,,
6/19/17 14:03,11.41,9.44
,,
6/19/17 14:23,11.41,9.39
,,
6/19/17 14:43,11.41,9.44
,,
6/19/17 15:03,11.45,9.44
,,
6/19/17 15:23,11.41,9.44
,,
6/19/17 15:43,11.45,9.44
,,
6/19/17 16:03,11.49,9.44
,,
6/19/17 16:23,11.45,9.48
,,
6/19/17 16:43,11.41,9.44
,,
6/19/17 17:03,11.45,9.44
,,
6/19/17 17:23,11.45,9.52
,,
6/19/17 17:43,11.45,9.44
,,
6/19/17 18:03,11.49,9.44
,,
6/19/17 18:23,11.49,9.48
,,
6/19/17 18:43,11.49,9.48
,,
6/19/17 19:03,11.45,9.48
,,
6/19/17 19:23,11.54,9.48
,,
6/19/17 19:43,11.54,9.52
,,
6/19/17 20:03,11.58,9.48
,,
6/19/17 20:23,11.54,9.48
,,
6/19/17 20:43,11.54,9.48
,,
6/19/17 21:03,11.54,9.52
,,
6/19/17 21:23,11.54,9.52
,,
6/19/17 21:43,11.54,9.48
,,
6/19/17 22:03,11.54,9.48
,,
6/19/17 22:23,11.54,9.48
,,
6/19/17 22:43,11.58,9.52
,,
6/19/17 23:03,11.58,9.48
,,
6/19/17 23:23,11.54,9.48
,,
6/19/17 23:43,11.58,9.48
,,
6/20/17 0:03,11.58,9.48
,,
6/20/17 0:23,11.58,9.52
,,
6/20/17 0:43,11.58,9.48
,,
6/20/17 1:03,11.58,9.48
,,
6/20/17 1:23,11.54,9.48
,,
6/20/17 1:43,11.62,9.52
,,
6/20/17 2:03,11.62,9.52
,,
6/20/17 2:23,11.62,9.52
,,
6/20/17 2:43,11.67,9.52
,,
6/20/17 3:03,11.62,9.52
,,
6/20/17 3:23,11.62,9.52
,,
6/20/17 3:43,11.62,9.52
,,
6/20/17 4:03,11.62,9.52
,,
6/20/17 4:23,11.67,9.56
,,
6/20/17 4:43,11.67,9.52
,,
6/20/17 5:03,11.67,9.56
,,
6/20/17 5:23,11.67,9.52
,,
6/20/17 5:43,11.71,9.52
,,
6/20/17 6:03,11.67,9.52
,,
6/20/17 6:23,11.71,9.56
,,
6/20/17 6:43,11.67,9.52
,,
6/20/17 7:03,11.67,9.52
,,
6/20/17 7:23,11.71,9.61
,,
6/20/17 7:43,11.71,9.56
,,
6/20/17 8:03,11.67,9.56
,,
6/20/17 8:23,11.75,9.56
,,
6/20/17 8:43,11.75,9.56
,,
6/20/17 9:03,11.67,9.56
,,
6/20/17 9:23,11.71,9.61
,,
6/20/17 9:43,11.75,9.61
,,
6/20/17 10:03,11.71,9.61
,,
6/20/17 10:23,11.75,9.56
,,
6/20/17 10:43,11.71,9.56
,,
6/20/17 11:03,11.75,9.61
,,
6/20/17 11:23,11.75,9.56
,,
6/20/17 11:43,11.75,9.56
,,
6/20/17 12:03,11.75,9.61
,,
6/20/17 12:23,11.75,9.61
,,
6/20/17 12:43,11.75,9.61
,,
6/20/17 13:03,11.75,9.61
,,
6/20/17 13:23,11.71,9.61
,,
6/20/17 13:43,11.75,9.61
,,
6/20/17 14:03,11.75,9.65
,,
6/20/17 14:23,11.75,9.61
